clip_id,original_video_id,text_refined,text_final,review_decision,quality_level,content_label,thesis_score
v171_c011,b2IDNL9ySTY,"Bão số 10 đã gây ra mưa lớn trên địa bàn tỉnh Quảng Ngãi, từ đêm qua đến sáng nay khiến nhiều nơi bị ngập sâu, trong đó thị xã Đức Phổ là địa phương chịu ảnh hưởng nặng nề nhất với hơn 800 hộ dân bị cô lập do lũ.",Hoàng Lưu bão số 10 cũng đã gây ra mưa lớn trên địa bàn của tỉnh Quảng Ngãi.,REVERT,MEDIUM,WEATHER_CORE,70
v171_c012,b2IDNL9ySTY,"Từ đêm qua đến sáng nay, bão số 10 đã gây ra mưa lớn trên địa bàn tỉnh Quảng Ngãi, khiến nhiều nơi bị ngập sâu.",Từ đêm qua đến sáng nay khiến cho nhiều nơi bị ngập sâu.,REVERT,LOW,NON_WEATHER,0
v171_c013,b2IDNL9ySTY,"Nước lũ lên nhanh trong đêm đã khiến nhiều nhà dân ở tỉnh Quảng Ngãi bị ngập từ 1 đến 1,5m.","Nước lũ lên nhanh trong đêm đã khiến nhiều nhà dân bị ngập từ 1 đến 1,5m.",REVERT,HIGH,WEATHER_CORE,90
v171_c014,b2IDNL9ySTY,"Thị xã Đức Phổ là địa phương chịu ảnh hưởng nặng nề nhất, với hơn 800 hộ dân bị cô lập do lũ.","Thị xã Đức Phổ là địa phương chịu ảnh hưởng nặng nề nhất, với hơn 800 hộ dân bị cô lập do lũ.",OK,HIGH,WEATHER_CORE,85
v171_c015,b2IDNL9ySTY,"Nhiều xã, phường ven sông Trà Câu đã bị ngập sâu từ 0,8 đến 1,5 mét.","Nhiều xã, phường ven sông Trà Câu đã bị ngập sâu từ 0,8 đến 1,5m.",REVERT,HIGH,WEATHER_CORE,90
v171_c016,b2IDNL9ySTY,"Quốc lộ 1A đoạn qua các phường Phổ Văn và Phổ Ninh đã bị nước lũ tràn qua, gây ách tắc giao thông.","Quốc lộ 1A đoạn qua các phường Phổ Văn, Phổ Ninh bị nước lũ tràn qua, gây ách tắc giao thông.",REVERT,HIGH,NON_WEATHER,20
v171_c017,b2IDNL9ySTY,"Chính quyền địa phương đang huy động lực lượng để tập trung ứng phó, không để bất kỳ người dân nào ở lại vùng nguy hiểm khi nước lũ dâng cao.","Chính quyền địa phương đang huy động lực lượng tập trung ứng phó,",REVERT,MEDIUM,NON_WEATHER,10
v171_c018,b2IDNL9ySTY,"Chính quyền địa phương đang huy động lực lượng tập trung ứng phó, không để bất kỳ người dân nào ở lại vùng nguy hiểm khi nước lũ dâng cao.",không để bất kỳ người dân nào còn ở lại vùng nguy hiểm khi nước lũ dâng cao.,REVERT,LOW,NON_WEATHER,0
v171_c019,b2IDNL9ySTY,"Ngay trong sáng nay, lực lượng chức năng đã huy động ghe xuồng để tiếp cận các hộ dân, hỗ trợ di dời và dọn dẹp nhà cửa.","Và ngay trong sáng nay, lực lượng chức năng đã huy động ghe xuồng để tiếp cận nhà dân,",REVERT,LOW,NON_WEATHER,0
v171_c020,b2IDNL9ySTY,"Lực lượng chức năng đã huy động ghe xuồng để tiếp cận nhà dân, hỗ trợ di dời và dọn dẹp nhà cửa.","hỗ trợ việc di rời, dọn dạt nhà cửa.",REVERT,LOW,NON_WEATHER,0
v171_c021,b2IDNL9ySTY,"Ưu tiên hàng đầu là di dời người già, trẻ em và phụ nữ mang thai đến nơi an toàn.","Ưu tiên hàng đầu là di dời người già, trẻ em và phụ nữ mang thai đến nơi an toàn.",OK,LOW,NON_WEATHER,0
v171_c022,b2IDNL9ySTY,"Khi mực nước sông Trà Câu lên trên báo đoạn 3, chính quyền địa phương đã chỉ đạo các lực lượng xung kích của các xã phường, trong đó có lực lượng công an và quân đội, hỗ trợ người dân di dời và dọn dẹp nhà cửa, ưu tiên di dời người già, trẻ nhỏ lên vùng an toàn trước.","Khi mực đức sông Trà Câu lên trên báo đoạn 3,",REVERT,LOW,NON_WEATHER,0
v171_c023,b2IDNL9ySTY,"Chính quyền địa phương đã chỉ đạo các lực lượng xung kích tại các xã, phường triển khai công tác ứng phó với tình hình mưa lũ.",chính quyền địa phương đã chỉ đạo cho các lực lượng xung kích của các xã phường,REVERT,LOW,NON_WEATHER,0
v171_c024,b2IDNL9ySTY,Lực lượng công an và quân đội đang hỗ trợ người dân di dời và dọn dẹp nhà cửa tại tỉnh Quảng Nam.,Lực lượng công an và quân đội đang hỗ trợ người dân di dời và dọn dẹp nhà cửa.,REVERT,LOW,NON_WEATHER,0
v171_c025,b2IDNL9ySTY,"Ưu tiên hàng đầu là di dời người già, trẻ nhỏ và phụ nữ mang thai đến nơi an toàn trước.","Và ưu tiên là di rời các người già, trẻ nhỏ lên vùng an toàn trước.",REVERT,LOW,NON_WEATHER,0
v171_c026,b2IDNL9ySTY,"Sau đó, các lực lượng sẽ được huy động để chốt chặn các tuyến đường và cầu có nguy cơ sạt lở, nhằm đảm bảo an toàn giao thông cho người dân.","Sau đó là thử các lực lượng để chốt chản các tuyến đường,",REVERT,LOW,NON_WEATHER,0
v171_c027,b2IDNL9ySTY,Các lực lượng chức năng đang chốt chặn các tuyến đường và các cầu có nguy cơ sạt lở để đảm bảo an toàn cho người dân đi lại.,các cầu có nguy cơ sọt lỡ để đảm bảo an toàn đi lại cho người dân.,REVERT,LOW,NON_WEATHER,0
v171_c028,b2IDNL9ySTY,"Thưa quý vị, trong hai ngày qua, mưa lớn đã xảy ra trên diện rộng ở hầu hết các huyện miền núi của tỉnh Quảng Nam.","Thưa quý vị, hôm qua và hôm nay mưa trên diện rộng ở hầu hết các huyện miền núi Quảng Nam.",REVERT,HIGH,WEATHER_CORE,85
v171_c029,b2IDNL9ySTY,"Điều đáng lo ngại là phần lớn các huyện miền núi của tỉnh Quảng Nam vừa trải qua đợt sạt lở đất chưa từng có, với nguy cơ tái diễn tình trạng sạt lở đất và lũ quét.",Và điều đáng lo ngại là phần lớn các huyện miền núi của tỉnh này,REVERT,LOW,NON_WEATHER,0
v171_c030,b2IDNL9ySTY,Phần lớn các huyện miền núi của tỉnh Quảng Nam vừa trải qua đợt sạt lở đất nghiêm trọng chưa từng có.,vừa trải qua đợt sạt lờ đất chưa từng có.,REVERT,LOW,NON_WEATHER,0
v171_c031,b2IDNL9ySTY,Nguy cơ tái diễn tình trạng sạt lở đất và lũ quét là rất cao.,Nguy cơ tái diễn tình trạng sạt lờ đất rồi lũ quét có thể xảy ra.,REVERT,LOW,NON_WEATHER,0
v171_c032,b2IDNL9ySTY,"Trong những ngày qua, tỉnh Quảng Nam cùng với lực lượng quân đội và công an đã huy động tổng lực để tìm kiếm 18 người còn mất tích và đảm bảo an toàn cho hàng vạn đồng bào đang sinh sống tại các khu vực miền núi có nguy cơ cao.","Những ngày qua, tỉnh Quảng Nam và lực lượng quân đội, công an đã huy động tổng lực",REVERT,LOW,NON_WEATHER,0
v171_c033,b2IDNL9ySTY,"Trong những ngày qua, tỉnh Quảng Nam và lực lượng quân đội, công an đã huy động tổng lực để tìm kiếm 18 người còn mất tích, đồng thời đảm bảo an toàn cho hàng vạn đồng bào đang sinh sống tại những địa bàn có nguy cơ cao ở miền núi.","để tìm kiếm 18 người còn đang mất tích, đảm bảo an toàn cho hàng vạn đồng bào",REVERT,LOW,NON_WEATHER,0
v171_c034,b2IDNL9ySTY,"Tỉnh Quảng Nam đã huy động tổng lực để tìm kiếm 18 người còn mất tích, đảm bảo an toàn cho hàng vạn đồng bào đang sinh sống tại những địa bàn sung yếu ở miền núi cao.",đang sinh sống tại những địa bàn sung yếu ở miền núi cao.,REVERT,LOW,NON_WEATHER,0
v171_c035,b2IDNL9ySTY,Mưa lũ diễn biến phức tạp đã gây khó khăn cho công tác cứu hộ.,Mưa lũ diễn biến phức tạp khiến công tác cứu hộ gặp nhiều khó khăn.,REVERT,HIGH,WEATHER_CORE,70
v171_c036,b2IDNL9ySTY,"Cầu Sông Trường, nằm trên tuyến quốc lộ 40B nối huyện Bắc Trà My với huyện Nam Trà My, đã bị nước lũ nhấn chìm vào sáng nay.","Đây là cầu Sông Trường, nằm trên tuyến quốc lộ 40B nối từ huyện Bắc Trà My",REVERT,LOW,NON_WEATHER,0
v171_c037,b2IDNL9ySTY,"Cầu Sông Trường, nằm trên tuyến quốc lộ 40B nối từ huyện Bắc Trà My lên huyện Nam Trà My, đã bị nước lũ nhấn chìm vào sáng nay.","lên huyện Nam Trà My, bị nước lũ nhấn chìm vào sáng nay.",REVERT,LOW,NON_WEATHER,0
v171_c038,b2IDNL9ySTY,"Dự báo có mưa lớn, tình trạng sạt lở đất kéo dài gần 50km trên tuyến quốc lộ 40B đã tái diễn.","Với sự báo có mưa lớn, tình trạng sạt lờ đất chạy dọc theo gần 50km",REVERT,LOW,NON_WEATHER,0
v171_c039,b2IDNL9ySTY,"Tình trạng sạt lở đất trên tuyến quốc lộ 40B đã tái diễn, kéo dài gần 50km do ảnh hưởng của mưa lớn.",trên tuyến quốc lộ 40B tái diễn.,REVERT,LOW,NON_WEATHER,0
v171_c040,b2IDNL9ySTY,"Hàng nghìn người dân đã bị cô lập bên bờ sông, toàn bộ huyện Nam Trà My và một phần huyện Bắc Trà My đã bị chia cắt do ảnh hưởng của mưa lũ.","Không chỉ hàng nghìn người dân bị bắt kẻ thai bên bờ sông, toàn bộ huyện Nam Trà My",REVERT,LOW,NON_WEATHER,0
v171_c041,b2IDNL9ySTY,Toàn bộ huyện Nam Trà My và một phần huyện Bắc Trà My đã bị chia cắt do ảnh hưởng của mưa lũ.,và một phần huyện Bắc Trà My đã bị chia cắt.,REVERT,LOW,NON_WEATHER,0
v171_c042,b2IDNL9ySTY,"Trong đợt mưa lũ vừa qua, các huyện miền núi Nam Trà My, Bắc Trà My, Phước Sơn, Nam Giang và Tây Giang đã ghi nhận không dưới 3.000 ngôi nhà bị hư hại.","Trong đợt mưa lũ vừa qua, các huyện miền núi Nam Trà My, Bắc Trà My, Phước Sơn,",REVERT,LOW,NON_WEATHER,0
v171_c043,b2IDNL9ySTY,"Trong đợt mưa lũ vừa qua, các huyện miền núi Nam Trà My, Bắc Trà My, Phước Sơn, Nam Giang và Tây Giang đã ghi nhận không dưới 3.000 ngôi nhà bị hư hại.","Nam Giang và Tây Giang, không dưới 3.000 ngôi nhà, đã bị hư hại.",REVERT,LOW,NON_WEATHER,0
v171_c044,b2IDNL9ySTY,"Nhiều xã vùng sâu, vùng xa của huyện Bắc Trà My và Nam Trà My hiện vẫn đang trong tình trạng bị cô lập.","Nhiều xã vùng sâu, vùng xa của huyện Bắc Trà My và Nam Trà My vẫn đang trong tình trạng cô lập.",REVERT,LOW,NON_WEATHER,0
v171_c045,b2IDNL9ySTY,"Hơn 200 hộ dân thuộc xã Phước Lộc, huyện Phước Sơn đang phải đối mặt với nhiều khó khăn do giao thông bị chia cắt trong gần 10 ngày qua.",Hơn 200 hộ dân thuộc xã Phước Lộc của huyện Phước Sơn đang đối mặt với khó khăn.,REVERT,LOW,NON_WEATHER,0
v171_c046,b2IDNL9ySTY,"Bởi gần 10 ngày qua, giao thông đến xã Phước Lộc vẫn bị chia cắt.","Bởi gần 10 ngày nay, giao thông đến xã vẫn bị chia cắt.",REVERT,LOW,NON_WEATHER,0
v171_c047,b2IDNL9ySTY,Mưa lớn và nước lũ lên nhanh đã khiến việc vận chuyển lương thực và nhu yếu phẩm vào các xã bị cô lập ở tỉnh Quảng Nam trở nên rất nguy hiểm.,"Mưa lớn, nước lũ lên nhanh, việc gùi lương thực và nhu yếu phẩm",REVERT,LOW,NON_WEATHER,0
v171_c048,b2IDNL9ySTY,Việc gùi lương thực và nhu yếu phẩm vào các xã bị cô lập này đang gặp rất nhiều nguy hiểm do mưa lớn và nước lũ lên nhanh.,vào các xã bị cô lập này đang rất nguy hiểm.,REVERT,LOW,NON_WEATHER,0
v171_c049,b2IDNL9ySTY,"Trước nguy cơ tái diễn tình trạng sạt lở đất đợt thứ hai, tỉnh Quảng Nam đã khẩn cấp di dời phần lớn dân cư trong vùng nguy hiểm đến nơi an toàn.","Trước nguy cơ đối mặt với sạt lở đất đợt thứ hai này,",REVERT,LOW,NON_WEATHER,0
v171_c050,b2IDNL9ySTY,Tỉnh Quảng Nam đã tiến hành di dời khẩn cấp phần lớn dân cư trong vùng nguy hiểm đến nơi an toàn trước nguy cơ tái diễn tình trạng sạt lở đất.,"tỉnh Quảng Nam di rời khẩn cấp, phần lớn dân cư nằm trong vùng nguy hiểm, đến nơi an toàn.",REVERT,MEDIUM,WEATHER_CORE,70
v171_c051,b2IDNL9ySTY,"Những gia đình bị thiệt hại nhà cửa trong đợt mưa lũ trước sẽ được bố trí tạm trú tại các cơ sở, trụ sở ủy ban xã và trường học trên địa bàn.","Những gia đình đã bị thiệt hại nhà cửa trong đợt mưa lũ trước sẽ được bố trí tạm trú tại các cơ sở, trụ sở ủy ban xã và trường học trên địa bàn.",REVERT,LOW,NON_WEATHER,0
v171_c052,b2IDNL9ySTY,"Những gia đình đã bị thiệt hại nhà cửa trong đợt mưa lũ trước sẽ được bố trí tạm trú tại các cơ sở, trụ sở ủy ban xã và trường học trên địa bàn.","bà con được bố trí tạm trú tại các cơ sở, các trụ sở, ủy ban xã và trường học trên địa bàn.",REVERT,LOW,NON_WEATHER,0
v171_c053,b2IDNL9ySTY,"Hiện nay, giao thông lên huyện Nam Trà My và tuyến đường vào xã Phước Thành, Phước Lộc đã bị mưa lũ phá hủy.","Hiện nay, giao thông lên huyện Nam Trà My và tuyến đường vào xã Phước Thành, Phước Lộc,",REVERT,LOW,NON_WEATHER,0
v171_c054,b2IDNL9ySTY,"Hiện nay, giao thông lên huyện Nam Trà My và tuyến đường vào xã Phước Thành, Phước Lộc đã bị mưa lũ phá hủy, các địa phương đang chuẩn bị phương án và nhân lực tại chỗ để thông đường khi mưa tạnh.","đã bị mưa lũ phá hủy. Các địa phương đã chuẩn bị phương án tại chỗ,",REVERT,LOW,NON_WEATHER,0
v171_c055,b2IDNL9ySTY,"Hiện nay, các địa phương đã chuẩn bị phương án tại chỗ và huy động nhân lực để thông đường khi mưa tạnh, đồng thời tỉnh Quảng Nam khẩn trương triển khai đề án sắp xếp lại dân cư ở khu vực miền núi, di dời gần 11.000 hộ gia đình đến nơi ở mới an toàn hơn.","nhân lực tại chỗ để thông đường khi mưa tạnh. Về lâu dài, tỉnh Quảng Nam khẩn trương triển khai đế án,",REVERT,MEDIUM,NON_WEATHER,10
v171_c056,b2IDNL9ySTY,"Tỉnh Quảng Nam đang khẩn trương triển khai đề án sắp xếp lại dân cư ở khu vực miền núi, di dời gần 11.000 hộ gia đình đến nơi ở mới an toàn hơn.","sắp xếp lại dân cư ở khu vực miền núi, di rời gần 11.000 hộ gia đình đến nơi ở mới an toàn hơn.",REVERT,LOW,NON_WEATHER,0
v172_c000,b2IDNL9ySTY.f251,"Bão Assani dự báo sẽ suy yếu dần khi đi vào Biển Đông, lúc 13h hôm nay tâm bão ở trên vùng biển phía nam đảo Đài Loan với cường độ cấp 10, giật cấp 12, và dự báo trong 24 giờ tới bão sẽ đi vào Biển Đông.","Bão Assani dự báo khi đi vào Biển Đông sẽ suy yếu dần, lúc 13h hôm nay tâm bão Assani ở trên vùng biển phía nam đảo Đài Loan cường độ cấp 10 giật cấp 12, dự báo trong 24h tới bão sẽ đi vào Biển Đông.",REVERT,HIGH,WEATHER_CORE,95
v172_c001,b2IDNL9ySTY.f251,"Đến 13h ngày mai, tâm bão sẽ ở khoảng 22,1 độ Vĩ Bắc, 118,2 độ Kinh Đông, với cường độ bão cấp 8, cấp 9 và có gió giật trên cấp 11.","Đến 13h ngày mai, tâm bão ở khoảng 22,1 độ Vĩ Bắc, 118,2 độ Kinh Đông, cường độ bão cấp 8, cấp 9 giật trên cấp 11.",REVERT,HIGH,WEATHER_CORE,95
v172_c002,b2IDNL9ySTY.f251,"Trong 24 đến 48 giờ tới, khi di chuyển về phía Bắc huyện đảo Hoàng Sa, bão sẽ dần suy yếu và chuyển thành áp thấp nhiệt đới.","Trong 24 đến 48 giờ tiếp theo, khi di chuyển tới phía Bắc của huyện đảo Hoàng Sa, bão sẽ suy yếu dần, thành áp thấp nhiệt đới.",REVERT,HIGH,WEATHER_CORE,90
v172_c003,b2IDNL9ySTY.f251,"Hiện tại, những cơn mưa to đến rất lớn do ảnh hưởng của bão số 10 vẫn đang tiếp diễn ở khu vực miền núi tỉnh Quảng Nam.","Còn vào lúc này, những cơn mưa to đến rất cao do ảnh hưởng của bão số 10 vẫn đang tiếp tục diễn ra ở khu vực miền núi tỉnh Quảng Nam.",REVERT,HIGH,WEATHER_CORE,90
v172_c004,b2IDNL9ySTY.f251,"Nguy cơ tái diễn tình trạng sạt lở đất tại các huyện Bắc Trà My, Nam Trà My, Phước Sơn, Tây Giang là rất cao.","Nguy cơ tái diễn tình trạng sạt lờ đất tại các huyện Bắc Trà Mi, Nam Trà Mi, Phước Sơn, Tây Giang là rất cao.",REVERT,LOW,NON_WEATHER,0
v172_c005,b2IDNL9ySTY.f251,"Trước tình hình nguy cơ sạt lở đất cao, tỉnh Quảng Nam đã tiến hành sơ tán trên diện rộng người dân tại các khu dân cư có nguy cơ bị ảnh hưởng.","Trước tình hình này, tỉnh Quảng Nam đã tiến hành sơ tán trên diện rộng người dân tại các khu dân cư có nguy cơ bị sạt lờ cao.",REVERT,HIGH,WEATHER_CORE,85
